@                   x                         y                        z            nabs nscat    abslum      temp    dens        mass       cell_tau  next_n
  8.50673472000000000000e+16  3.14159265358979311600e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  5.9764e-19  0.0000e+00  0.0000e+00    0
  9.02213664000000000000e+16  3.14159265358979311600e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  5.4788e-19  0.0000e+00  0.0000e+00    0
  9.53753856000000000000e+16  3.14159265358979311600e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  5.0349e-19  0.0000e+00  0.0000e+00    0
  1.00529404800000000000e+17  3.14159265358979311600e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  4.6382e-19  0.0000e+00  0.0000e+00    0
  1.05683424000000000000e+17  3.14159265358979311600e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  4.2830e-19  0.0000e+00  0.0000e+00    0
  1.10837443200000000000e+17  3.14159265358979311600e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  3.9643e-19  0.0000e+00  0.0000e+00    0
  1.15991462400000000000e+17  3.14159265358979311600e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  3.6776e-19  0.0000e+00  0.0000e+00    0
  1.21145481600000000000e+17  3.14159265358979311600e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  3.4191e-19  0.0000e+00  0.0000e+00    0
  1.26299500800000000000e+17  3.14159265358979311600e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  3.1854e-19  0.0000e+00  0.0000e+00    0
  1.31453520000000000000e+17  3.14159265358979311600e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  2.9737e-19  0.0000e+00  0.0000e+00    0
  1.36607539200000000000e+17  3.14159265358979311600e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  2.7815e-19  0.0000e+00  0.0000e+00    0
  1.41761558400000000000e+17  3.14159265358979311600e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  2.6065e-19  0.0000e+00  0.0000e+00    0
  1.46915577600000000000e+17  3.14159265358979311600e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  2.4469e-19  0.0000e+00  0.0000e+00    0
  1.52069596800000000000e+17  3.14159265358979311600e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  2.3009e-19  0.0000e+00  0.0000e+00    0
  1.57223616000000000000e+17  3.14159265358979311600e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  2.1672e-19  0.0000e+00  0.0000e+00    0
  1.62377635200000000000e+17  3.14159265358979311600e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  2.0444e-19  0.0000e+00  0.0000e+00    0
  1.67531654400000000000e+17  3.14159265358979311600e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.9315e-19  0.0000e+00  0.0000e+00    0
  1.72685673600000000000e+17  3.14159265358979311600e+00  0.00000000000000000000e+00    0    0  0.0000e+00    0.0  1.8274e-19  0.0000e+00  0.0000e+00    0
