1.00000e-02 1.285848e+00 1.545065e+00
2.00000e-02 1.379978e+00 1.313882e+00
3.00000e-02 1.445769e+00 1.173306e+00
4.00000e-02 1.732983e+00 1.252403e+00
5.00000e-02 2.096822e+00 1.436595e+00
6.00000e-02 2.699809e+00 1.582419e+00
8.00000e-02 3.402178e+00 1.784042e+00
1.00000e-01 3.165437e+00 1.898864e+00
1.20000e-01 2.311539e+00 1.620005e+00
1.50000e-01 1.672774e+00 1.433126e+00
2.00000e-01 1.089637e+00 1.389555e+00
2.50000e-01 9.714936e-01 1.256972e+00
3.00000e-01 8.339758e-01 1.094707e+00
3.60000e-01 6.726411e-01 9.522878e-01
4.40000e-01 5.264738e-01 7.985899e-01
5.50000e-01 3.688390e-01 6.311610e-01
7.00000e-01 2.401894e-01 4.649292e-01
8.50000e-01 1.678772e-01 3.333700e-01
1.00000e+00 1.252477e-01 2.294401e-01
1.15000e+00 9.843121e-02 1.527842e-01
1.30000e+00 7.948667e-02 9.882283e-02
1.70000e+00 5.209941e-02 3.754266e-02
2.00000e+00 4.028190e-02 1.991870e-02
2.20000e+00 3.461897e-02 1.350747e-02
2.70000e+00 2.517181e-02 5.743216e-03
3.00000e+00 2.148076e-02 3.691468e-03
3.50000e+00 1.725030e-02 1.933017e-03
4.00000e+00 1.437450e-02 1.105575e-03
4.50000e+00 1.237928e-02 6.730552e-04
5.00000e+00 1.093692e-02 4.316858e-04
5.50000e+00 1.007272e-02 2.868084e-04
6.00000e+00 9.441403e-03 1.971116e-04
6.50000e+00 9.039391e-03 1.374396e-04
7.00000e+00 8.766921e-03 9.814709e-05
7.50000e+00 1.379331e-02 6.918884e-05
8.00000e+00 1.903652e-02 5.077126e-05
8.50000e+00 3.647848e-02 4.355396e-05
9.00000e+00 5.392301e-02 4.142963e-05
9.40000e+00 6.525252e-02 4.390136e-05
9.55000e+00 6.690523e-02 4.430739e-05
9.70000e+00 6.552260e-02 4.341862e-05
9.85000e+00 6.348292e-02 4.181624e-05
1.00000e+01 6.139218e-02 4.029204e-05
1.05000e+01 5.173503e-02 3.416103e-05
1.10000e+01 4.376052e-02 2.936477e-05
1.13000e+01 3.917375e-02 2.572649e-05
1.16000e+01 3.494463e-02 2.328518e-05
1.20000e+01 3.014409e-02 1.993531e-05
1.25000e+01 2.554351e-02 1.617501e-05
1.30000e+01 2.136558e-02 1.333463e-05
1.35000e+01 1.920130e-02 1.081640e-05
1.40000e+01 1.694493e-02 8.815855e-06
1.45000e+01 1.774966e-02 7.359654e-06
1.50000e+01 1.861986e-02 6.165774e-06
1.60000e+01 2.195178e-02 4.773593e-06
1.70000e+01 2.538496e-02 4.010979e-06
1.80000e+01 2.747399e-02 3.550005e-06
1.90000e+01 2.748315e-02 3.152794e-06
2.00000e+01 2.581799e-02 2.734622e-06
2.20000e+01 2.284898e-02 1.939455e-06
2.30000e+01 2.167706e-02 1.658580e-06
2.40000e+01 2.066247e-02 1.431062e-06
2.50000e+01 1.977431e-02 1.244989e-06
2.60000e+01 1.909247e-02 1.080799e-06
2.70000e+01 1.845838e-02 9.453019e-07
2.80000e+01 1.786802e-02 8.326481e-07
3.00000e+01 1.674729e-02 6.574247e-07
3.50000e+01 1.450471e-02 3.852561e-07
4.00000e+01 1.216832e-02 2.423283e-07
4.50000e+01 1.003351e-02 1.595208e-07
5.00000e+01 8.234024e-03 1.087876e-07
5.50000e+01 6.895944e-03 7.582812e-08
6.00000e+01 5.804976e-03 5.430888e-08
6.50000e+01 4.916974e-03 3.985535e-08
7.00000e+01 4.189601e-03 2.988281e-08
7.50000e+01 3.654285e-03 2.277496e-08
8.00000e+01 3.205979e-03 1.765108e-08
8.50000e+01 2.828861e-03 1.388565e-08
9.00000e+01 2.507555e-03 1.107072e-08
9.50000e+01 2.231555e-03 8.933694e-09
1.00000e+02 1.992529e-03 7.288135e-09
1.05000e+02 1.811306e-03 6.000564e-09
1.10000e+02 1.653071e-03 4.984756e-09
1.20000e+02 1.391570e-03 3.522802e-09
1.30000e+02 1.184513e-03 2.559824e-09
1.40000e+02 1.015781e-03 1.905619e-09
1.50000e+02 8.734404e-04 1.447955e-09
2.00000e+02 4.830332e-04 4.586836e-10
2.50000e+02 3.119300e-04 1.879026e-10
3.00000e+02 2.128483e-04 9.062453e-11
4.00000e+02 1.222085e-04 2.867608e-11
5.00000e+02 7.636718e-05 1.174653e-11
7.00000e+02 3.894093e-05 3.057602e-12
1.30000e+03 1.353728e-05 2.570353e-13
4.00000e+03 3.937383e-06 2.867522e-15
1.30000e+04 1.211187e-06 2.570231e-17
2.00000e+04 7.872591e-07 4.588033e-18
3.60000e+04 4.373633e-07 4.370555e-19
1.10154e+05 1.429372e-07 0.000000e+00
1.84308e+05 8.542822e-08 0.000000e+00
2.58462e+05 6.091846e-08 0.000000e+00
3.32615e+05 4.733719e-08 0.000000e+00
4.06769e+05 3.870764e-08 0.000000e+00
4.80923e+05 3.273929e-08 0.000000e+00
5.55077e+05 2.836558e-08 0.000000e+00
6.29231e+05 2.502274e-08 0.000000e+00
7.03385e+05 2.238474e-08 0.000000e+00
7.77538e+05 2.024990e-08 0.000000e+00
8.51692e+05 1.848682e-08 0.000000e+00
9.25846e+05 1.700615e-08 0.000000e+00
